id,UMLS_ID,name
5569,C0812285,pvt1
4574,C0812286,nfkb2
4362,C0812287,mycn
2535,C0812297,foxg1
2461,C0812298,flt1
2524,C0812299,fosl1
2525,C0812302,fosl2
2582,C0812303,fyn
2737,C0812304,gli1
3912,C0812307,lyn
3517,C0812312,jund
3516,C0812313,junb
6639,C0812319,tgfb3
4021,C0812372,mas1
44,C0812381,abl2
2399,C0812383,fes
4749,C0812437,oculodentodigital dysplasia
2114,C0812446,elk1
6676,C0836924,thrombocytosis
3241,C0848558,hypospadias
3386,C0851162,infections
2284,C0851344,exemestane
764,C0852077,blood coagulation disorders inherited
5718,C0854723,retinal dystrophies
3207,C0857007,hyperbilirubinemia neonatal
3766,C0873118,levobupivacaine
4797,C0874161,oseltamivir
986,C0876994,cardiotoxicity
952,C0877445,candidemia
6253,C0877792,sleep disorders circadian rhythm
983,C0878544,cardiomyopathies
4301,C0879290,msh2
5238,C0879391,pms2
4303,C0879393,msh6
1592,C0879468,csf1r
4166,C0886584,metyrosine
3684,C0887117,l ornithine
2128,C0893125,emtricitabine
3696,C0893761,lacosamide
1700,C0897385,cyp2c8
4441,C0903898,nateglinide
4929,C0905893,pax7
4210,C0906166,mitiglinide
1153,C0906558,cdkn1c
4514,C0907349,nelarabine
6597,C0907410,telithromycin
4643,C0907533,nos1
1324,C0907850,ciclesonide
2162,C0907929,epb41l1
1357,C0908711,clc
1358,C0908711,clcf1
1833,C0908935,desloratadine
5982,C0909189,sema3e
7054,C0909381,valganciclovir
1640,C0909608,cul3
2988,C0910119,hdac4
6487,C0911506,sult1a3
2342,C0911827,fancf
104,C0911848,acsl6
4254,C0912013,mmp25
5191,C0912034,pla2g4a
2874,C0912261,gria3
5857,C0913240,rps6ka5
6573,C0914163,tcf3
6836,C0914603,trem1
295,C0914729,almotriptan
96,C0917990,acro osteolysis
4675,C0919428,nqo1
6381,C0919429,srd5a2
5993,C0919445,serpinb5
2431,C0919457,fhit
24,C0919458,abcc1
2418,C0919466,fgf4
3728,C0919477,lck
2429,C0919478,fgr
4710,C0919487,ntrk1
6627,C0919496,tfap2a
2420,C0919507,fgf7
2419,C0919508,fgf5
2423,C0919509,fgfr1
2452,C0919509,flg
5552,C0919521,pttg1
2915,C0919534,gstm1
6682,C0920350,thyroiditis autoimmune
5260,C0935623,pole
3745,C0935868,lep
2565,C0935916,fulvestrant
3362,C0935989,imatinib
3810,C0936106,liotrix
5294,C0936148,posaconazole
2232,C0937846,esomeprazole
6830,C0937916,travoprost
743,C0937917,bimatoprost
117,C0948089,acute coronary syndrome
4220,C0948368,mkks
6013,C0949683,sex chromosome disorders
6362,C0949690,spondylarthritis
1815,C0950121,denys drash syndrome
2688,C0950123,genetic diseases inborn
3692,C0950625,l1cam
5462,C0960371,prss1
1699,C0960580,cyp2c19
6817,C0961208,traf3ip2
4531,C0961209,nepafenac
1695,C0961212,cyp2a13
3145,C0961431,hsd17b6
2188,C0961485,eplerenone
6357,C0961781,spinosad
2414,C0962069,fgf20
3336,C0962189,il21r
3335,C0962190,il21
6722,C0962444,tlr8
4583,C0962524,nhp2
4634,C0962525,nop10
6902,C0962567,trpv4
5980,C0963377,sema3a
35,C0963751,abcg1
1068,C0963782,cd1a
1650,C0963811,cxcl13
4676,C0963926,nqo2
750,C0964024,birc7
5819,C0965129,rosuvastatin
5804,C0965618,roflumilast
1492,C0966107,conivaptan
7178,C0966370,ximelagatran
6719,C0966553,tlr5
2377,C0966831,fcgr3b
3867,C0966941,lrba
4723,C0967191,nudt9
3578,C0967993,keap1
3433,C0968181,irf5
473,C0969589,arformoterol
4589,C0969753,nidovirales infections
2154,C0971023,entecavir
6721,C0971207,tlr7
609,C0971285,aurka
7065,C0971579,vardenafil
205,C0971637,agomelatine
2415,C0972232,fgf21
1451,C0972255,col1a1
2274,C0972314,etoricoxib
4236,C1097406,mlph
4760,C1098320,olmesartan
1692,C1098682,cyp26b1
6088,C1099412,slamf7
5151,C1099414,pimecrolimus
2229,C1099456,escitalopram
2512,C1099664,fondaparinux sodium
6315,C1099677,solifenacin
3317,C1099914,il12b
5282,C1100372,pomgnt1
6065,C1101544,sirt1
5169,C1101838,pitavastatin
2224,C1120106,ertapenem
4184,C1120386,micafungin
4636,C1120952,norelgestromin
7061,C1121849,vandetanib
7009,C1122301,unc93b1
6998,C1122343,ugt1a8
6863,C1122524,trim37
4509,C1122828,neil1
2243,C1122868,estradiol valerate dienogest
2683,C1122962,gefitinib
6167,C1130454,slc29a1
6168,C1130473,slc29a2
2177,C1134446,ephx1
4144,C1134467,methyl aminolevulinate
3500,C1135132,ixabepilone
2221,C1135135,erlotinib
4101,C1136249,mental retardation x linked
130,C1137454,adam9
1616,C1137457,ctcf
146,C1137703,adcy9
2985,C1138270,hdac11
4055,C1138529,mcph1
2026,C1140298,dut
550,C1141625,atf2
994,C1142132,carnitine deficiency
834,C1142166,brugada syndrome
1709,C1142644,cyp3a4
2455,C1142673,flnc
384,C1142738,anidulafungin
5611,C1142901,rabep1
5765,C1142933,rimonabant
7041,C1142946,usp7
2299,C1142985,ezetimibe
454,C1143492,aptx
1647,C1143767,cx3cr1
6753,C1143949,tnfsf10
6837,C1143976,trem2
7198,C1144015,ywhae
1014,C1144061,casp8
3744,C1144149,lenalidomide
3746,C1144168,lepr
3622,C1144173,kl
4209,C1144191,mitf
4789,C1144403,oritavancin
1224,C1144465,cetp
547,C1145759,atazanavir
6839,C1145760,treprostinil
6527,C1146629,taf1
5064,C1149335,pex7
3881,C1150004,lta4h
768,C1150203,bmp1
1411,C1150253,clpp
2730,C1150470,gk
3066,C1150528,hk1
6559,C1150571,tbk1
1321,C1150571,chuk
2892,C1150578,grk5
2891,C1150578,grk4
6428,C1150578,stk16
1597,C1150620,csf3r
3811,C1150704,lipa
1590,C1150843,csad
4307,C1151604,msra
2807,C1152290,gnmt
5015,C1152302,pemt
6807,C1152355,tpmt
6813,C1152516,tpt1
4498,C1155733,neb
1843,C1169997,dexmethylphenidate
7087,C1171894,vegfc
1146,C1172090,cdk9
5270,C1172354,polr3b
2301,C1172384,ezh2
4980,C1172460,pde8b
2944,C1172465,h2afx
322,C1172764,amacr
2318,C1173118,fabp2
2805,C1173145,gnl3
6688,C1173542,ticam1
3961,C1174310,maml3
4003,C1174318,mapk7
903,C1174900,cacna1d
6576,C1175167,tcirg1
5918,C1175175,sars
682,C1175338,bbs9
2583,C1175384,fzd3
4935,C1175582,pbrm1
1971,C1176019,dot1l
6497,C1176020,sunitinib
450,C1176306,aprepitant
6784,C1176308,tolvaptan
791,C1176309,bortezomib
2519,C1176315,fosamprenavir
6526,C1176316,tadalafil
3898,C1176415,lumiracoxib
2543,C1256801,fpr1
2734,C1256865,glb1
5286,C1257646,pon1
6424,C1257809,steroid metabolism inborn errors
3409,C1257915,intestinal polyposis
5523,C1257995,ptgis
3179,C1258300,htra1
6066,C1258492,sirt2
1221,C1258847,ces1
3342,C1259013,il2rb
4733,C1259226,oas1
1249,C1259236,chek2
2841,C1259293,gpr31
5864,C1259395,rrm1
2585,C1259397,fzd6
2586,C1259399,fzd7
4112,C1259418,mertk
2207,C1259556,ercc3
4350,C1259661,mutyh
1052,C1259807,ccne1
2450,C1260068,flcn
20,C1260069,abcb4
396,C1260195,ano1
6692,C1260298,tigecycline
1500,C1261287,constriction pathologic
5915,C1261473,sarcoma
5649,C1264195,rars
1551,C1264668,crat
5221,C1266144,pleuropulmonary blastoma
1819,C1269683,depressive disorder major
997,C1275078,carpenter syndrome
2331,C1276035,fads1
5042,C1300127,perivascular epithelioid cell neoplasms
4369,C1301355,myelodysplastic myeloproliferative diseases
6534,C1301937,talipes
6766,C1305957,tnni3
5356,C1306837,prcc
1598,C1307053,csk
2313,C1307126,f8
4721,C1307127,nudt1
3989,C1307220,map3k8
2655,C1307598,gata3
6974,C1307637,ube2d2
1013,C1307660,casp7
1416,C1307877,cmklr1
1060,C1307911,ccr8
3883,C1307920,ltb4r
131,C1307941,adamts1
1122,C1308056,cdc42bpa
2827,C1308086,gpc3
2214,C1308189,erf
5960,C1308226,sdhb
1043,C1308247,ccl20
2293,C1308415,extl2
115,C1308458,actn4
6744,C1308614,tnfrsf11b
5659,C1308727,rbbp8
1648,C1308752,cxcl10
6390,C1308890,srpx2
3922,C1309037,lzts1
6507,C1309046,syn1
1931,C1309070,dlec1
808,C1309339,brd1
3603,C1309478,kif1b
1879,C1309483,dicer1
2938,C1309526,gypa
6007,C1309881,setbp1
980,C1309905,card14
7205,C1309925,zbtb20
5259,C1310127,pold1
3876,C1310380,lrrc15
2087,C1310406,egln2
3276,C1310463,ifih1
1788,C1310468,ddx58
581,C1310515,atp6ap2
2505,C1310550,folh1
6814,C1311070,trabectedin
5669,C1311116,rbpj
6992,C1311129,ugt1a10
2458,C1311167,flot1
3392,C1311255,ing1
5475,C1311406,psen2
5474,C1311407,psen1
5849,C1311730,rps19
6039,C1312062,shc1
6041,C1312067,shc3
775,C1312139,bmpr1a
161,C1312457,adh1c
2319,C1312689,fabp4
2320,C1312695,fabp5
2317,C1312700,fabp1
4073,C1313004,med23
4072,C1313007,med17
5492,C1313038,psmb5
5766,C1313133,rims1
19,C1313221,abcb11
2345,C1313279,fancl
4970,C1313282,pde4d
4758,C1313359,ogg1
6717,C1313494,tlr3
4800,C1313616,ospemifene
6971,C1313661,ubb
7005,C1313678,ulk1
5660,C1313695,rbbp9
5670,C1313794,rbx1
1456,C1314894,col4a3
1255,C1317912,chic2
230,C1318045,akap13
7192,C1318127,yap1
989,C1318649,carglumic acid
544,C1319853,asthma aspirin induced
4336,C1321489,muir torre syndrome
4196,C1321596,miglustat
6718,C1321919,tlr4
183,C1325131,adrbk1
2890,C1325166,grk1
6925,C1325174,ttk
6434,C1325182,stk4
1158,C1325318,cdt1
3354,C1325331,il6st
5685,C1327771,reep5
979,C1328479,carcinoma islet cell
615,C1328840,autoimmune lymphoproliferative syndrome
21,C1332001,abcb6
112,C1332010,actg2
121,C1332011,acvr1b
120,C1332012,acvr1
174,C1332026,adra1a
175,C1332027,adra1b
177,C1332028,adra2a
178,C1332029,adra2b
184,C1332030,adrbk2
213,C1332036,agtr2
240,C1332073,akr7a2
243,C1332074,akt3
259,C1332076,aldh1a2
289,C1332080,alk
301,C1332082,alox15
331,C1332084,amhr2
381,C1332089,angpt2
410,C1332095,anxa5
424,C1332098,apaf1
428,C1332101,apeh
468,C1332109,areg
493,C1332115,arnt2
492,C1332116,arnt
499,C1332117,arrb1
594,C1332120,atr
619,C1332122,avpr1a
620,C1332123,avpr1b
621,C1332124,avpr2
623,C1332125,axin1
6271,C1332367,smarce1
661,C1332374,bai1
666,C1332380,bap1
667,C1332381,bard1
695,C1332395,bcl2l2
701,C1332407,bdkrb2
744,C1332412,bin1
747,C1332414,birc2
749,C1332416,birc5
759,C1332419,blk
762,C1332420,blnk
1655,C1332421,cxcr5
769,C1332423,bmp15
770,C1332424,bmp2
773,C1332426,bmp5
779,C1332433,bmx
832,C1332451,brs3
843,C1332455,bub1
809,C1332639,brd2
1615,C1332650,ctbp1
934,C1332659,calm1
946,C1332660,camlg
1007,C1332661,casp10
1008,C1332662,casp2
1012,C1332665,casp6
1015,C1332668,casp9
1023,C1332669,cav1
1061,C1332673,ccr9
1040,C1332675,cckbr
1045,C1332689,ccl3l1
1044,C1332690,ccl3
1046,C1332691,ccl5
1048,C1332694,ccna2
1049,C1332695,ccnb1
1055,C1332699,ccr1
1059,C1332700,ccr5
1073,C1332707,cd209
1118,C1332719,cdc25a
1130,C1332728,cdh13
1135,C1332729,cdh5
1138,C1332734,cdk3
1140,C1332735,cdk5
1152,C1332737,cdkn1b
1156,C1332740,cdon
1160,C1332744,ceacam5
1163,C1332750,cebpe
4061,C1332751,me2
1258,C1332757,chka
1298,C1332759,chrm3
1299,C1332760,chrm4
1300,C1332761,chrm5
1344,C1332762,cish
1348,C1332763,ckb
1459,C1332775,col4a6
1523,C1332776,cox6c
1591,C1332789,csf1
1595,C1332790,csf2rb
1593,C1332791,csf2
1596,C1332793,csf3
1599,C1332795,csnk1a1
1605,C1332796,csnk2a1
1607,C1332797,cspg4
1613,C1332798,cstb
1619,C1332801,ctf1
1622,C1332802,ctla4
1625,C1332803,ctnnb1
1630,C1332804,ctsb
1632,C1332805,ctsd
1636,C1332806,ctsh
1652,C1332819,cxcl5
1653,C1332822,cxcr3
1654,C1332823,cxcr4
3717,C1332823,lap3
1656,C1332824,cxcr6
1764,C1333205,dck
1784,C1333207,ddr2
6711,C1333207,tkt
1933,C1333226,dlg4
5269,C1333229,polr2a
4230,C1333233,mlh3
2343,C1333238,fancg
4052,C1333240,mcm6
1955,C1333242,dnmt3b
1958,C1333243,dntt
1991,C1333250,drd1
1992,C1333253,drd2
1994,C1333254,drd4
1995,C1333255,drd5
6963,C1333327,tymp
2159,C1333336,ep300
2166,C1333337,epha2
2168,C1333338,epha4
2172,C1333340,ephb2
2173,C1333341,ephb3
2194,C1333342,epor
2197,C1333350,eps8
2205,C1333355,ercc1
2208,C1333358,ercc4
2209,C1333359,ercc5
6626,C1333522,tf
2312,C1333523,f7
2330,C1333530,fadd
2421,C1333539,fgf8
2422,C1333540,fgf9
2427,C1333544,fgfr4
2433,C1333547,fhl2
2460,C1333566,flrt3
2463,C1333569,flt4
2540,C1333572,foxo1
2551,C1333577,frk
2584,C1333586,fzd4
2791,C1333650,gnaq
2633,C1333658,galr2
2653,C1333663,gata1
2680,C1333666,gdf5
4310,C1333667,mstn
549,C1333669,atf1
2698,C1333670,gfi1b
2702,C1333672,gfra2
2708,C1333673,gh1
2716,C1333675,gipr
2746,C1333678,glmn
2783,C1333684,gna12
2795,C1333687,gnb1
2797,C1333688,gnb2
2798,C1333689,gnb3
2836,C1333691,gpr17
2844,C1333694,gpr39
2866,C1333707,grb2
2893,C1333711,grm1
2897,C1333712,grm5
2898,C1333713,grm6
2922,C1333715,gstt1
2826,C1333827,gpa33
2984,C1333891,hdac1
2986,C1333892,hdac2
2989,C1333894,hdac5
2990,C1333895,hdac6
3056,C1333897,hif1a
3084,C1333903,hmga1
3085,C1333906,hmga2
3087,C1333910,hmgb3
3142,C1333926,hsd17b2
3146,C1333927,hsd17b7
3159,C1333928,hspb1
3527,C1333931,kat5
3173,C1333933,htr3a
6086,C1333948,skiv2l
3913,C1333991,lynch syndrome ii
3281,C1334081,ifnar1
3282,C1334082,ifnar2
3285,C1334083,ifngr1
3286,C1334084,ifngr2
3291,C1334087,igbp1
3292,C1334089,igf1
3296,C1334090,igf2r
3294,C1334091,igf2
3315,C1334099,il11ra
3316,C1334101,il12a
3327,C1334111,il1a
3341,C1334114,il2ra
3343,C1334116,il2rg
3349,C1334118,il4r
3351,C1334120,il5ra
3358,C1334128,ilk
3403,C1334133,insr
3426,C1334134,irak1
3427,C1334136,irak3
3428,C1334137,irak4
3444,C1334141,irs2
3477,C1334144,itgal
3481,C1334146,itgb2
3492,C1334148,itpr1
3923,C1334189,m6pr
3518,C1334295,jup
3577,C1334306,kdr
3639,C1334311,klrd1
3794,C1334339,lifr
3797,C1334340,lig4
3837,C1334345,lmnb1
3886,C1334351,ltbp3
6260,C1334468,smad2
6264,C1334470,smad7
3973,C1334474,map2k1
3978,C1334475,map2k6
3988,C1334477,map3k7
3995,C1334478,mapk10
4002,C1334480,mapk6
4006,C1334482,mapk9
4179,C1334506,mgp
4226,C1334510,mlana
4233,C1334516,mllt4
4251,C1334522,mmp2
4261,C1334523,mmp9
4304,C1334533,msln
4373,C1334538,myh11
4385,C1334539,mylk
4625,C1334858,nmt2
6955,C1334860,tusc3
4446,C1334863,ncam1
4453,C1334866,ncoa1
2887,C1334867,grip1
4454,C1334867,ncoa2
4575,C1334877,nfkbia
4580,C1334879,ngfr
4647,C1334889,notch1
4664,C1334894,npm1
4668,C1334895,npr2
4678,C1334896,nr0b2
4688,C1334899,nr3c1
4694,C1334902,nrg2
4695,C1334904,nrip1
4697,C1334905,nrp1
4708,C1334907,ntf3
4711,C1334909,ntrk2
4712,C1334910,ntrk3
4724,C1334911,numa1
4727,C1334912,nup214
5534,C1335056,ptpn1
5539,C1335057,ptpn22
5953,C1335071,scp2
4799,C1335092,osmr
4925,C1335192,pax3
4983,C1335200,pdgfa
4986,C1335201,pdgfra
4988,C1335203,pdgfrl
4993,C1335204,pdk1
4998,C1335204,pdpk1
506,C1335209,art1
5140,C1335212,pik3ca
5141,C1335213,pik3cb
5143,C1335214,pik3cg
5146,C1335215,pik3r3
5126,C1335216,pi4kb
4982,C1335222,pdf
5199,C1335224,plau
5203,C1335225,plcb3
5208,C1335226,plcg2
5224,C1335227,plk1
5258,C1335230,polb
5302,C1335234,pou2f2
4069,C1335237,med1
5310,C1335238,pparg
5325,C1335240,ppp1ca
5329,C1335241,ppp2ca
5330,C1335242,ppp2cb
5332,C1335243,ppp2r1b
5336,C1335248,ppp2r5d
5392,C1335261,prkca
5403,C1335262,prkdc
5408,C1335265,prlr
5467,C1335267,prtn3
5509,C1335270,ptch2
5524,C1335271,ptgs1
5528,C1335272,pthlh
5530,C1335273,ptk2b
5535,C1335280,ptpn11
5542,C1335285,ptprc
5544,C1335286,ptpre
5335,C1335546,ppp2r5c
6691,C1335549,tie1
5619,C1335580,rad51c
5646,C1335591,rarb
4294,C1335594,mras
5679,C1335607,recql4
5692,C1335610,rela
5770,C1335624,ripk2
5801,C1335631,rock1
5830,C1335635,rpl10
5845,C1335640,rpl8
5863,C1335647,rras2
5865,C1335649,rrm2
5873,C1335654,runx1
5891,C1335798,s100a9
5894,C1335799,s100p
5977,C1335808,sell
5978,C1335809,selp
6158,C1335833,slc25a4
6159,C1335834,slc25a5
6160,C1335835,slc25a6
6162,C1335836,slc26a3
6170,C1335837,slc2a1
6268,C1335844,smarca5
6385,C1335862,srp19
41,C1335864,abi1
6398,C1335867,sstr2
6399,C1335868,sstr3
6400,C1335869,sstr4
6401,C1335870,sstr5
6414,C1335872,stat1
6415,C1335873,stat2
6417,C1335874,stat4
6418,C1335875,stat5a
6419,C1335876,stat5b
6426,C1335879,stim1
5931,C1335929,schwannomatosis
3983,C1335946,map3k14
6519,C1336558,tacc3
6553,C1336578,taz
6592,C1336602,tek
6636,C1336620,tgfa
6638,C1336621,tgfb2
6640,C1336623,tgfbi
6656,C1336626,thbs1
6657,C1336627,thbs2
6696,C1336630,timp3
6699,C1336631,tinf2
6720,C1336638,tlr6
6735,C1336641,tmprss2
6742,C1336644,tnfrsf10b
6761,C1336654,tnks
6787,C1336656,top1
6788,C1336657,top2a
6789,C1336658,top2b
6841,C1336670,trex1
6909,C1336678,tsg101
6911,C1336679,tshr
6958,C1336690,txn
6967,C1336692,tyrobp
6968,C1336694,tyrp1
6574,C1336781,tcf4
6575,C1336781,tcf7l2
5405,C1336838,prkg2
7078,C1336929,vcl
7080,C1336930,vdac1
7081,C1336931,vdac2
7082,C1336932,vdac3
7159,C1337001,wnt3
7160,C1337002,wnt4
7186,C1337025,xrcc3
7187,C1337026,xrcc4
7193,C1337037,yars
1556,C1337090,crebbp
1042,C1337092,ccl2
694,C1337096,bcl2l11
7177,C1337109,xiap
1133,C1337110,cdh3
5974,C1337114,sele
1334,C1337242,cinacalcet
6749,C1363982,tnfrsf1b
6748,C1363984,tnfrsf1a
2987,C1366355,hdac3
2171,C1366441,ephb1
2308,C1366449,f2r
3526,C1366462,kat2b
6715,C1366477,tlr1
1006,C1366479,casp1
3621,C1366480,kitlg
3633,C1366489,klk3
5083,C1366500,pgr
6628,C1366502,tfap2b
1010,C1366513,casp4
3051,C1366514,hgs
3430,C1366516,irf1
4243,C1366519,mmp11
3339,C1366521,il24
5732,C1366525,rgs1
5870,C1366527,rtn4
5645,C1366536,rara
1121,C1366537,cdc42
2792,C1366550,gnas
3478,C1366562,itgam
591,C1366628,atp8a2
2213,C1366644,ereg
4000,C1366765,mapk3
123,C1366767,acvrl1
6964,C1366824,tyms
2787,C1366857,gnai2
3996,C1366875,mapk11
3994,C1366882,mapk1
5529,C1366894,ptk2
3997,C1366897,mapk12
3998,C1366898,mapk13
3487,C1367389,itk
2352,C1367441,fasn
93,C1367456,acpp
7141,C1367460,warts
3125,C1367469,hpse
2501,C1367472,fn1
4693,C1367656,nrg1
181,C1367657,adrb2
3993,C1367671,map4k4
3980,C1367675,map3k1
5200,C1367689,plaur
6858,C1367699,trim13
4004,C1367731,mapk8
6523,C1368102,tacr3
5536,C1368803,ptpn12
109,C1384510,actb
4434,C1384524,nars
1449,C1384525,col17a1
1145,C1384564,cdk8
2508,C1384573,folr1
4613,C1384616,nkx2 1
2151,C1384621,enpp2
3047,C1384665,hfe
3888,C1412022,ltbr
3,C1412046,a2m
5989,C1412050,serpina3
7,C1412053,aanat
8,C1412054,aars
12,C1412057,abat
13,C1412058,abca1
15,C1412062,abca3
16,C1412063,abca4
17,C1412064,abca5
22,C1412073,abcb7
23,C1412074,abcb8
25,C1412076,abcc10
26,C1412077,abcc2
27,C1412078,abcc3
28,C1412079,abcc4
29,C1412080,abcc5
31,C1412082,abcc8
32,C1412083,abcc9
34,C1412091,abcd4
43,C1412097,abl1
50,C1412100,abp1
51,C1412104,acaca
52,C1412105,acacb
53,C1412106,acad8
54,C1412107,acadm
55,C1412108,acads
56,C1412109,acadsb
57,C1412110,acadvl
61,C1412111,acat1
62,C1412112,acat2
6179,C1412113,slc33a1
63,C1412115,accn2
1423,C1412118,cnnm2
1424,C1412120,cnnm4
85,C1412125,acly
87,C1412127,aco2
89,C1412128,acox1
91,C1412132,acp2
92,C1412133,acp5
95,C1412134,acr
107,C1412136,acta1
108,C1412137,acta2
111,C1412149,actg1
113,C1412165,actn1
114,C1412166,actn2
116,C1412171,actr2
124,C1412173,acy1
125,C1412176,acyp2
127,C1412181,adam10
128,C1412186,adam17
129,C1412197,adam28
133,C1412208,adamts2
134,C1412211,adamts5
138,C1412215,adar
139,C1412220,adcy1
141,C1412221,adcy2
142,C1412222,adcy3
143,C1412225,adcy6
144,C1412226,adcy7
145,C1412227,adcy8
147,C1412228,adcyap1
148,C1412229,adcyap1r1
149,C1412230,add1
159,C1412235,adh1a
160,C1412236,adh1b
162,C1412239,adh5
163,C1412242,adh7
166,C1412243,adk
170,C1412245,adora1
171,C1412246,adora2a
172,C1412247,adora2b
173,C1412251,adora3
176,C1412260,adra1d
179,C1412261,adra2c
191,C1412262,adsl
192,C1412263,adss
195,C1412274,afg3l2
59,C1412277,acan
202,C1412278,ager
204,C1412279,agl
207,C1412282,agpat2
208,C1412284,agps
209,C1412285,agrn
210,C1412286,agrp
433,C1412289,aplnr
214,C1412290,agxt
215,C1412291,ahcy
219,C1412296,ahsg
224,C1412303,aipl1
225,C1412304,aire
227,C1412305,ak1
228,C1412306,ak2
229,C1412312,akap10
232,C1412321,akr1a1
233,C1412322,akr1b1
234,C1412323,akr1b10
487,C1412323,arl1
235,C1412324,akr1c1
236,C1412325,akr1c2
237,C1412326,akr1c3
238,C1412327,akr1c4
239,C1412328,akr1d1
247,C1412330,alas1
248,C1412331,alas2
249,C1412332,alb
258,C1412333,aldh1a1
265,C1412334,aldh3a2
263,C1412335,aldh2
264,C1412336,aldh3a1
268,C1412337,aldh4a1
261,C1412338,aldh1b1
269,C1412339,aldh5a1
260,C1412340,aldh1a3
266,C1412341,aldh3b1
267,C1412342,aldh3b2
272,C1412343,aldh9a1
273,C1412344,aldoa
274,C1412347,aldob
296,C1412355,alms1
299,C1412356,alox12
300,C1412357,alox12b
302,C1412361,alox5
303,C1412362,alox5ap
306,C1412364,alpl
308,C1412366,alppl2
319,C1412372,alx3
320,C1412373,alx4
326,C1412379,amd1
328,C1412382,amelx
354,C1412387,ampd1
355,C1412388,ampd2
356,C1412389,ampd3
364,C1412394,amy2a
382,C1412401,angptl3
389,C1412402,ank1
390,C1412403,ank2
391,C1412404,ank3
6885,C1412407,trpa1
401,C1412409,anpep
407,C1412417,anxa1
409,C1412424,anxa3
412,C1412429,aoah
413,C1412431,aoc3
416,C1412433,aox1
417,C1412439,ap1s1
418,C1412440,ap1s2
419,C1412445,ap2s1
420,C1412446,ap3b1
421,C1412453,ap4e1
422,C1412454,ap4m1
423,C1412455,ap4s1
425,C1412460,apbb2
434,C1412468,apoa1
435,C1412469,apoa2
436,C1412470,apoa4
441,C1412478,apoc3
443,C1412484,apoh
444,C1412485,apol1
445,C1412486,apol2
4413,C1412487,nae1
456,C1412492,aqp2
457,C1412493,aqp3
458,C1412495,aqp5
460,C1412497,aqp9
459,C1412497,aqp7
469,C1412504,arf1
470,C1412507,arf4
471,C1412511,arf6
474,C1412515,arg1
475,C1412516,arg2
5751,C1412517,rho
479,C1412525,arhgdia
482,C1412531,arhgef6
5120,C1412535,phox2a
489,C1412538,arl3
494,C1412546,arpc1b
495,C1412547,arpc2
496,C1412548,arpc3
497,C1412549,arpc4
498,C1412550,arpc5
500,C1412552,arrb2
503,C1412553,arsa
504,C1412554,arsb
520,C1412567,arvcf
521,C1412573,asah1
4408,C1412574,naaa
526,C1412578,asgr1
527,C1412581,asip
528,C1412582,asl
529,C1412585,asmt
530,C1412587,asna1
531,C1412588,asns
532,C1412591,aspa
536,C1412592,asph
5996,C1412610,serpinc1
7212,C1412611,zfhx3
551,C1412616,atf3
552,C1412621,atf5
561,C1412627,atox1
564,C1412628,atp1a1
565,C1412629,atp1a2
566,C1412630,atp1a3
567,C1412631,atp1b1
568,C1412637,atp2a1
569,C1412638,atp2a2
570,C1412639,atp2a3
571,C1412640,atp2b1
572,C1412641,atp2b2
573,C1412642,atp2b3
575,C1412645,atp4a
576,C1412647,atp5a1
577,C1412653,atp5b
578,C1412656,atp5c1
579,C1412658,atp5d
580,C1412659,atp5e
584,C1412672,atp6v1a
585,C1412673,atp6v1b1
586,C1412674,atp6v1b2
587,C1412676,atp6v1c1
583,C1412686,atp6v0a4
589,C1412689,atp7b
271,C1412691,aldh7a1
600,C1412697,atrx
3602,C1412698,kif1a
631,C1412706,azgp1
637,C1412709,b2m
639,C1412716,b3gat1
640,C1412718,b3gat3
642,C1412719,b4galt1
643,C1412720,b4galt2
644,C1412721,b4galt3
645,C1412722,b4galt4
646,C1412725,b4galt7
649,C1412726,baat
651,C1412727,bace1
652,C1412728,bace2
653,C1412729,bach1
659,C1412731,bag3
4615,C1412734,nkx3 2
673,C1412740,batf
675,C1412743,baz2a
676,C1412744,baz2b
677,C1412745,bbox1
678,C1412746,bbs1
680,C1412749,bbs4
685,C1412751,bcat1
683,C1412752,bcam
686,C1412752,bcat2
687,C1412756,bche
688,C1412759,bckdha
689,C1412760,bckdhb
4776,C1412770,opn1sw
698,C1412777,bcs1l
733,C1412789,bfsp1
734,C1412790,bfsp2
735,C1412791,bglap
736,C1412794,bhmt
737,C1412795,bhmt2
761,C1412800,blmh
766,C1412801,blvra
767,C1412802,blvrb
776,C1412807,bmpr1b
2537,C1412815,foxl2
795,C1412816,bpgm
810,C1412821,brd3
814,C1412822,brdt
836,C1412828,bsg
837,C1412830,bst1
839,C1412833,btd
840,C1412841,btk
841,C1412849,btnl2
842,C1412851,btrc
844,C1412854,bub1b
1739,C1412864,dagla
2118,C1412870,elp4
398,C1412880,ano2
2086,C1412925,egln1
864,C1412931,c1qa
865,C1412932,c1qb
866,C1412933,c1qbp
867,C1412936,c1r
868,C1412937,c1s
2125,C1412993,eml4
872,C1412999,c4a
873,C1412999,c4b
6176,C1413005,slc30a9
4404,C1413006,myoz2
879,C1413023,c8a
880,C1413024,c8b
881,C1413025,c8g
882,C1413029,c9
884,C1413039,ca10
885,C1413040,ca11
886,C1413041,ca12
887,C1413042,ca14
890,C1413045,ca4
891,C1413046,ca5a
892,C1413047,ca5b
893,C1413049,ca6
894,C1413050,ca7
895,C1413051,ca8
896,C1413052,ca9
899,C1413054,cabp2
