head_UMLS_CUI	relation	tail_UMLS_CUI
C0042035	CTD	C0044401
C0023893	CTD	C0032414
C0018033	CTD	C0033687
C0013378	CTD	C0717554
C0024117	CTD	C0044060
C0023890	CTD	C0051231
C0004114	CTD	C0033223
C0027540	CTD	C0012471
C0022665	CTD	C0054658
C0032952	CTD	C0238190
C0011581	CTD	C0025678
C0016365	CTD	C0003469
C0065632	CTD	C2239176
C0020541	CTD	C0077780
C0078257	CTD	C1258215
C0006230	CTD	C0032227
C0026837	CTD	C0085228
C0149721	CTD	C0053091
C0242184	CTD	C0017725
C0019061	CTD	C0014921
C0023487	CTD	C0052416
C0023418	CTD	C1313590
C0037036	CTD	C0036442
C0772139	CTD	C0024228
C0022252	CTD	C1565489
C0023895	CTD	C0032899
C0026848	CTD	C0763533
C0023418	CTD	C0915883
C0020488	CTD	C0016327
C0039070	CTD	C0003374
C0020429	CTD	C1450753
C0028768	CTD	C0003947
C0132749	CTD	C0001144
C0037933	CTD	C0025677
C0752351	CTD	C0077024
C0025261	CTD	C0076829
C1262477	CTD	C0081660
C0007554	CTD	C0004610
C0008775	CTD	C1144270
C0001144	CTD	C0913459
C0038587	CTD	C0072943
C0037763	CTD	C0051528
C0162820	CTD	C0080415
C0008269	CTD	C0023886
C0023822	CTD	C0015695
C0073096	CTD	C0751651
C0027651	CTD	C0059490
C0007370	CTD	C0039623
C0043251	CTD	C0042866
C0033798	CTD	C0034040
C0027746	CTD	C0034283
C0005038	CTD	C0015634
C0006230	CTD	C0007774
C0019572	CTD	C0012022
C0878544	CTD	C0077274
C0025202	CTD	C0043481
C0039943	CTD	C0006384
C0055891	CTD	C0376532
C0011853	CTD	C1959330
C0035410	CTD	C0717554
C0022729	CTD	C0002499
C0038358	CTD	C0039358
C0027627	CTD	C0016979
C0242528	CTD	C0014696
C0020934	CTD	C0006370
C0018801	CTD	C0042670
C0022354	CTD	C3536856
C0012582	CTD	C0008370
C0004905	CTD	C0035457
C0011581	CTD	C0164613
C0020621	CTD	C0025376
C0237873	CTD	C0060389
C0149931	CTD	C0073631
C0006118	CTD	C0060197
C0032285	CTD	C0039350
C0021368	CTD	C0675409
C0030193	CTD	C2976729
C4277682	CTD	C0054433
C0027765	CTD	C0039871
C0740394	CTD	C0070403
C0011206	CTD	C0288171
C0018099	CTD	C0038742
C0015695	CTD	C0386393
C0025760	CTD	C0015930
C0009241	CTD	C0024643
C0022346	CTD	C0036002
C0007222	CTD	C0006456
C0032343	CTD	C0056661
C0005758	CTD	C0026874
C0004238	CTD	C0031849
C0013604	CTD	C0039654
C0027661	CTD	C0016366
C0023976	CTD	C0022625
C0020437	CTD	C0108101
C0020538	CTD	C0297666
C0020598	CTD	C0013618
C0009676	CTD	C0001911
C0018801	CTD	C0065773
C0009324	CTD	C0039736
C0024115	CTD	C1259341
C0024115	CTD	C0014264
C0008489	CTD	C0049506
C0022658	CTD	C0063817
C0018681	CTD	C0025384
C0028960	CTD	C0065642
C0023186	CTD	C0073393
C0242698	CTD	C0042402
C0018799	CTD	C0965970
C0036572	CTD	C0064694
C0000737	CTD	C0085217
C0011849	CTD	C0040979
C0021141	CTD	C0032952
C0036572	CTD	C0038745
C0030319	CTD	C0717367
C0013386	CTD	C0030800
C0027051	CTD	C0289969
C0002871	CTD	C0006632
C0061198	CTD	C1846707
C0006230	CTD	C0007815
C0006632	CTD	C0027854
C0042024	CTD	C0076126
C0040264	CTD	C0005088
C0001418	CTD	C0050587
C0085149	CTD	C0270611
C0074719	CTD	C0162834
C2239176	CTD	C0055754
C0020538	CTD	C0010581
C0020524	CTD	C0011786
C0074719	CTD	C0033578
C0043902	CTD	C0038356
C0017152	CTD	C0005330
C0036572	CTD	C0060309
C0028796	CTD	C0042684
C0210657	CTD	C0333355
C0009905	CTD	C0206669
C0027540	CTD	C0046464
C0011853	CTD	C0005391
C0013421	CTD	C0171023
C0019158	CTD	C0011041
C0036420	CTD	C0033306
C0028754	CTD	C0048297
C0002880	CTD	C0020261
C0013604	CTD	C0037912
C0005098	CTD	C0038828
C0053800	CTD	C0019080
C0037859	CTD	C0076836
C0037763	CTD	C0028351
C0018798	CTD	C0019878
C0011991	CTD	C2930041
C0032617	CTD	C0008783
C0053800	CTD	C0033581
C0525041	CTD	C0020282
C0376637	CTD	C0018965
C0018546	CTD	C0751895
C0023892	CTD	C0053111
C0040264	CTD	C0132326
C0029904	CTD	C1261287
C0010692	CTD	C0048336
C0017178	CTD	C0034414
C0027796	CTD	C1445329
C0014457	CTD	C0042874
C0006118	CTD	C0065506
C0041755	CTD	C0048047
C0038454	CTD	C0002658
C0026848	CTD	C0031444
C0752351	CTD	C0037549
C0242488	CTD	C0064378
C0553580	CTD	C0536217
C0007192	CTD	C0054836
C0020517	CTD	C0768031
C0019158	CTD	C0171023
C0031117	CTD	C0085196
C0022005	CTD	C0007177
C0848558	CTD	C0053448
C0016860	CTD	C0015672
C0042291	CTD	C0040761
C0042384	CTD	C0031444
C4277682	CTD	C0032829
C0022672	CTD	C1096768
C0044401	CTD	C0003123
C0260662	CTD	C0056036
C0242422	CTD	C0064871
C0019209	CTD	C0077289
C0005052	CTD	C0007099
C0004096	CTD	C0040866
C0065654	CTD	C0030567
C0333641	CTD	C0950895
C0020651	CTD	C0008211
C0022346	CTD	C0016360
C0085682	CTD	C1516119
C0039240	CTD	C0009014
C0029463	CTD	C0044140
C0013362	CTD	C0085217
C0016018	CTD	C0948089
C0025677	CTD	C0009241
C3887506	CTD	C0027360
C0032952	CTD	C0038002
C0011853	CTD	C0069962
C0035608	CTD	C0085437
C0038160	CTD	C0016875
C0002994	CTD	C0036078
C0022672	CTD	C0028127
C0019209	CTD	C0025684
C0063491	CTD	C0023794
C0028066	CTD	C0023267
C0013386	CTD	C0949470
C0027796	CTD	C0025368
C0005747	CTD	C0026874
C0027659	CTD	C0282774
C0771200	CTD	C3665358
C0031350	CTD	C0030829
C0030756	CTD	C0015848
C0012739	CTD	C0115471
C0021368	CTD	C0070126
C0171023	CTD	C0338451
C0008370	CTD	C0027348
C0242339	CTD	C3181322
C0029456	CTD	C0002367
C0064582	CTD	C0235032
C0235032	CTD	C0039867
C0026764	CTD	C0717726
C0006812	CTD	C1257806
C0022658	CTD	C0034392
C0023870	CTD	C0020457
C0006230	CTD	C0031048
C0033578	CTD	C0020196
C0015967	CTD	C0054138
C0014549	CTD	C0002600
C0030567	CTD	C0052082
C0027353	CTD	C0020456
C0030569	CTD	C0062103
C0015967	CTD	C0085217
C0002598	CTD	C0085119
C0019163	CTD	C0140114
C0024305	CTD	C0611901
C0040822	CTD	C0030557
C4277682	CTD	C0055630
C0005944	CTD	C2715368
C0017887	CTD	C0019112
C0024667	CTD	C0001223
C0033405	CTD	C0023518
C0028754	CTD	C0913574
C0236969	CTD	C0041090
C0022665	CTD	C0060863
C0036572	CTD	C0175022
C0023893	CTD	C0949861
C0036572	CTD	C0068972
C0026650	CTD	C0057831
C0030817	CTD	C0029132
C0751830	CTD	C0064170
C0031117	CTD	C0010980
C0070493	CTD	C0030470
C0006271	CTD	C0142056
C0021603	CTD	C0034428
C0031154	CTD	C0039899
C0030193	CTD	C0610082
C0027796	CTD	C0382876
C0034414	CTD	C0011206
C0023904	CTD	C0006506
C0038354	CTD	C0023810
C0031350	CTD	C0031264
C0005586	CTD	C0353697
C0013608	CTD	C1176308
C0034665	CTD	C0035126
C0220994	CTD	C0058426
C0043481	CTD	C0002395
C0017979	CTD	C0286079
C0030569	CTD	C0048689
C0038358	CTD	C0015153
C0010927	CTD	C0017178
C0003460	CTD	C0050379
C0027659	CTD	C0624216
C0474368	CTD	C0006491
C0027659	CTD	C0028040
C0027540	CTD	C0024360
C0993582	CTD	C0078610
C0002170	CTD	C0079083
C0040822	CTD	C0078844
C0074719	CTD	C0032927
C3887612	CTD	C0071002
C0852036	CTD	C0010294
C0085128	CTD	C0012386
C0039446	CTD	C0750848
C0242350	CTD	C0085196
C0028127	CTD	C0027719
C0010266	CTD	C0041044
C0030193	CTD	C0291507
C0273115	CTD	C0025033
C0031447	CTD	C0003504
C0018799	CTD	C0007258
C0017178	CTD	C0002335
C0052416	CTD	C0023465
C0033429	CTD	C0024535
C0027051	CTD	C0050440
C0021053	CTD	C0011134
C0007370	CTD	C0290798
C0206762	CTD	C0029992
C0030297	CTD	C0053286
C0077536	CTD	C0019194
C0000737	CTD	C0724693
C0013530	CTD	C0028840
C0020456	CTD	C0065098
C0024667	CTD	C0006470
C0027746	CTD	C0065642
C4277682	CTD	C0077414
C0023870	CTD	C0699828
C0021368	CTD	C0020282
C4277682	CTD	C0009002
C0055856	CTD	C0008677
C0015133	CTD	C0006266
C0036572	CTD	C0060771
C0019829	CTD	C0282564
C0008677	CTD	C0003947
C0011581	CTD	C0031935
C0010583	CTD	C0014236
C0042514	CTD	C0063810
C0001828	CTD	C0024705
C0031507	CTD	C0009766
C0033687	CTD	C0007546
C0030193	CTD	C0013618
C0993582	CTD	C0031499
C0751830	CTD	C0050587
C0040610	CTD	C0031046
C0000771	CTD	C0003163
C0037198	CTD	C0020789
C0030781	CTD	C0002844
C0008574	CTD	C0031117
C0009421	CTD	C0027358
C2931082	CTD	C0302583
C0024205	CTD	C0285067
C0008281	CTD	C0002792
C0029132	CTD	C0028351
C0018800	CTD	C0068451
C0376634	CTD	C0025912
C2937421	CTD	C0006674
C0032081	CTD	C0236969
C1262477	CTD	C0057445
C0878544	CTD	C0131220
C0039584	CTD	C0073096
C0012833	CTD	C0034428
C0036572	CTD	C0012004
C0021364	CTD	C0066234
C0080274	CTD	C0025853
C0001126	CTD	C0051761
C0011991	CTD	C0043474
C0007370	CTD	C0913590
C0151786	CTD	C0016855
C0042514	CTD	C0016229
C0012004	CTD	C0019080
C0525041	CTD	C0006632
C0021400	CTD	C0033209
C0020672	CTD	C0072892
C0017152	CTD	C0102118
C0013390	CTD	C0258708
C1122962	CTD	C0162770
C0001963	CTD	C1866558
C0023281	CTD	C3492388
C0016198	CTD	C0018021
C0005745	CTD	C0006050
C0038002	CTD	C0025741
C0032580	CTD	C0023546
C0403823	CTD	C0043054
C0993582	CTD	C1143067
C0525041	CTD	C0005064
C0030049	CTD	C0007859
C0027651	CTD	C0052919
C0005052	CTD	C0020507
C0023903	CTD	C0022265
C0270611	CTD	C0028137
C0021141	CTD	C0008287
C0025859	CTD	C4042891
C0013089	CTD	C2825055
C0024473	CTD	C0289313
C0008031	CTD	C0028066
C1263846	CTD	C0771200
C0086468	CTD	C0066286
C0085605	CTD	C0060405
C0042568	CTD	C0070166
C0040822	CTD	C0085260
C0024117	CTD	C1527894
C0007222	CTD	C0618111
C0003537	CTD	C0143993
C0031542	CTD	C0028165
C0428977	CTD	C0082604
C0041327	CTD	C0012317
C0030567	CTD	C0068172
C0004134	CTD	C0286651
C0014563	CTD	C0033117
C0017638	CTD	C0067462
C0005974	CTD	C1099472
C0005686	CTD	C0001204
C0035126	CTD	C0971713
C0073393	CTD	C0013421
C0037036	CTD	C0036233
C0002871	CTD	C0067473
C0039446	CTD	C0174938
C0014550	CTD	C0005038
C0004153	CTD	C0005522
C0038803	CTD	C0007398
C0085217	CTD	C0393593
C0003819	CTD	C0311375
C0026961	CTD	C0006213
C0006463	CTD	C0015967
C0020179	CTD	C0039663
C0031448	CTD	C0948089
C0002395	CTD	C0056301
C0151786	CTD	C0033216
C0080274	CTD	C0031495
C0027540	CTD	C0068681
C0007222	CTD	C0069449
C0002622	CTD	C0527316
C0039736	CTD	C0035232
C0019209	CTD	C0877863
C0001962	CTD	C0017178
C0026650	CTD	C0039955
C0038325	CTD	C0528023
C0018799	CTD	C0049617
C0023870	CTD	C3714514
C0003578	CTD	C0025605
C0009404	CTD	C0072781
C0038358	CTD	C0024643
C0007222	CTD	C0056077
C0020488	CTD	C0074774
C0014849	CTD	C0038149
C1449861	CTD	C0056661
C0014964	CTD	C0275904
C0027707	CTD	C0023726
C0040264	CTD	C0042679
C0042514	CTD	C0060933
C0005940	CTD	C0063273
C0079189	CTD	C0010246
C0013089	CTD	C0856761
C0021368	CTD	C0937626
C0042963	CTD	C0063528
C0072973	CTD	C0034150
C0008838	CTD	C0032343
C0085163	CTD	C0030552
C0171023	CTD	C0009241
C0011860	CTD	C0028013
C4277682	CTD	C0059506
C0005695	CTD	C2716653
C0012522	CTD	C0393593
C0027353	CTD	C0008370
C0051380	CTD	C0936248
C0036189	CTD	C0020456
C4277682	CTD	C0030855
C0006168	CTD	C0039070
C0010467	CTD	C0013604
C0033054	CTD	C0000506
C0007370	CTD	C0042280
C0002622	CTD	C0076502
C0151436	CTD	C0040805
C0015627	CTD	C0030354
C0027540	CTD	C0056598
C0025219	CTD	C0005904
C0020429	CTD	C0072892
C0403823	CTD	C0030899
C0032617	CTD	C0025688
C2609414	CTD	C0032821
C0012373	CTD	C0236736
C0015644	CTD	C0016972
C0878544	CTD	C0040845
C1565489	CTD	C0022026
C0023601	CTD	C0070403
C0019054	CTD	C0017725
C0021775	CTD	C0057257
C4277682	CTD	C0011015
C0003813	CTD	C0525773
C0003015	CTD	C0022354
C4277682	CTD	C0016564
C0033941	CTD	C0011786
C0003469	CTD	C2825323
C0020649	CTD	C0004599
C0012644	CTD	C1449702
C0017168	CTD	C0055747
C0023487	CTD	C0054252
C0027765	CTD	C0006230
C0025424	CTD	C3714756
C0003493	CTD	C0006674
C0023283	CTD	C1505974
C0024121	CTD	C0039286
C0024667	CTD	C0000677
C0018681	CTD	C0126174
C0017636	CTD	C0057695
C2239176	CTD	C0041004
C0162526	CTD	C0286079
C0062986	CTD	C0042029
C0032227	CTD	C0010976
C0001857	CTD	C0085219
C0013089	CTD	C0041834
C1458155	CTD	C0063069
C0013604	CTD	C0074941
C0043031	CTD	C0021290
C0035222	CTD	C0037366
C0242422	CTD	C0056849
C0012171	CTD	C0020459
C0021368	CTD	C0006632
C0004482	CTD	C0456909
C0040046	CTD	C0246415
C0020429	CTD	C0017887
C0282774	CTD	C0268583
C0039943	CTD	C0008370
C0752143	CTD	C0019139
C1262477	CTD	C0672708
C0042523	CTD	C0002962
C0043094	CTD	C0055147
C0009079	CTD	C0006012
C0020672	CTD	C0001060
C0030827	CTD	C0019080
C0023976	CTD	C0288171
C0026961	CTD	C0063517
C0878544	CTD	C0967014
C0006111	CTD	C0021246
C0027627	CTD	C0053530
C0031495	CTD	C0013421
C0018681	CTD	C0526399
C0042670	CTD	C0020580
C2239176	CTD	C0005740
C0019163	CTD	C0003451
C0024121	CTD	C0058157
C0020649	CTD	C0001981
C0007097	CTD	C0049304
C0019521	CTD	C0025853
C1262477	CTD	C0026088
C0038220	CTD	C0003596
C0004380	CTD	C1535926
C0037763	CTD	C0026549
C0044596	CTD	C0162834
C0038587	CTD	C0023863
C0013090	CTD	C3203360
C0026846	CTD	C0010980
C0038454	CTD	C0717761
C0014335	CTD	C0051920
C0242422	CTD	C0005014
C0009241	CTD	C0796545
C0027854	CTD	C0081979
C0025202	CTD	C0139556
C0033054	CTD	C0012431
C0002888	CTD	C0052757
C0017725	CTD	C0027055
C0036572	CTD	C0000618
C0030193	CTD	C0526471
C0034392	CTD	C0007621
C0011991	CTD	C0016343
C3887506	CTD	C0022057
C0001418	CTD	C0003308
C0027996	CTD	C0271051
C0023893	CTD	C0017817
C0027746	CTD	C0014964
C0027627	CTD	C0074455
C0025611	CTD	C0085298
C0273115	CTD	C0037508
C0015672	CTD	C0032912
C0002896	CTD	C0038836
C0040979	CTD	C0013421
C0012091	CTD	C0041755
C0039231	CTD	C0025741
C0011206	CTD	C0008845
C0236736	CTD	C0534009
C0002792	CTD	C0020316
C0042487	CTD	C0078849
C0020456	CTD	C0244977
C0034069	CTD	C0037684
C0038627	CTD	C0017601
C0236969	CTD	C0072953
C0002598	CTD	C0027854
C0008625	CTD	C0013330
C0026056	CTD	C0020440
C0042679	CTD	C0028945
C0011849	CTD	C0017710
C0034933	CTD	C0028833
C0032950	CTD	C0030593
C0031253	CTD	C0025345
C0073096	CTD	C0002871
C0010709	CTD	C0007257
C1565489	CTD	C0029988
C0034069	CTD	C0071589
C0001204	CTD	C0028432
C0553757	CTD	C0008845
C0030193	CTD	C0037494
C0019054	CTD	C0051804
C1100445	CTD	C0015695
C0023186	CTD	C0212361
C0035412	CTD	C0123931
C0072980	CTD	C0011303
C2937421	CTD	C0053800
C0004134	CTD	C0126174
C0038220	CTD	C3493183
C0013182	CTD	C0021936
C0010934	CTD	C0020473
C0032927	CTD	C0004475
C0085308	CTD	C0028017
C0011065	CTD	C0004380
C0042571	CTD	C0016018
C0023467	CTD	C0030855
C0009968	CTD	C1836330
C0027540	CTD	C0724693
C0027497	CTD	C0280558
C0017979	CTD	C0072167
C0036572	CTD	C0025778
C0035242	CTD	C0024547
C0033922	CTD	C0006405
C0018524	CTD	C0006246
C0003819	CTD	C0011992
C3887506	CTD	C0027930
C0027651	CTD	C3489896
C0018965	CTD	C0017817
C0289313	CTD	C0020443
C0041755	CTD	C0069006
C0030842	CTD	C0023186
C0007559	CTD	C0038395
C0522224	CTD	C0162800
C0022658	CTD	C0030493
C0068689	CTD	C0032285
C0000981	CTD	C0270853
C0042790	CTD	C0061863
C0002736	CTD	C0019236
C0235032	CTD	C0030493
C0024305	CTD	C0105125
C0038354	CTD	C0006507
C0010583	CTD	C0022667
C0028754	CTD	C0057445
C0015846	CTD	C0015930
C0005117	CTD	C0002395
C0026948	CTD	C0066142
C0162550	CTD	C0025678
C0073096	CTD	C0018799
C0011615	CTD	C0052761
C0023904	CTD	C0002860
C0085681	CTD	C0042866
C0040034	CTD	C0085240
C0162626	CTD	C0069763
C0013182	CTD	C0003596
C0019432	CTD	C0005612
C0004153	CTD	C0076771
C0028754	CTD	C0014479
C0919267	CTD	C0755562
C0018273	CTD	C0042874
C0281603	CTD	C2936380
C0012052	CTD	C0036875
C0003819	CTD	C0027660
C0035228	CTD	C0068451
C0384907	CTD	C0023890
C0013386	CTD	C0030038
C0086543	CTD	C2605785
C0024301	CTD	C0909298
C3887506	CTD	C2743830
C0041755	CTD	C0012132
C0010583	CTD	C0043065
C0024115	CTD	C0031591
C0002938	CTD	C0044946
C0019348	CTD	C0052506
C0004057	CTD	C0016470
C0242656	CTD	C0916009
C0005758	CTD	C0040905
C0006931	CTD	C0020649
C0948480	CTD	C0032177
C0724693	CTD	C0023892
C0012644	CTD	C0149368
C0006931	CTD	C0005686
C0151740	CTD	C0042839
C0054066	CTD	C0022904
C0027686	CTD	C0030054
C0030569	CTD	C0032414
C0008370	CTD	C0009906
C0010961	CTD	C0023267
C0026650	CTD	C0054836
C0024299	CTD	C0001872
C0007398	CTD	C0033209
C0151740	CTD	C0949665
C0042963	CTD	C0043474
C0018188	CTD	C0016712
C0036572	CTD	C0034424
C0026837	CTD	C0016368
C1174119	CTD	C0029456
C0018524	CTD	C0027358
C0011615	CTD	C0033501
C4277682	CTD	C2603605
C1384666	CTD	C0002556
C0023175	CTD	C0524620
C0015934	CTD	C0070403
C0006949	CTD	C0011071
C0018799	CTD	C0950521
C0020507	CTD	C2715504
C0242698	CTD	C0282564
C0025815	CTD	C0206062
C0026650	CTD	C0009011
C0023890	CTD	C3849983
C0206762	CTD	C0031412
C0235032	CTD	C0058678
C0040610	CTD	C0080179
C0027540	CTD	C0056270
C0011991	CTD	C0010927
C0033487	CTD	C0026826
C0053800	CTD	C0032927
C0376634	CTD	C0031505
C0070413	CTD	C0085078
C0018681	CTD	C0025033
C0014549	CTD	C0073571
C0003962	CTD	C0033229
C0026837	CTD	C0032912
C0017710	CTD	C2347126
C4042891	CTD	C2930750
C0020429	CTD	C1176309
C0040805	CTD	C0014548
C0042963	CTD	C0130561
C0035229	CTD	C0887892
C0019156	CTD	C0057257
C0019048	CTD	C0065598
C0042487	CTD	C0008273
C1262477	CTD	C1122962
C0014563	CTD	C0002994
C0005940	CTD	C0140610
C0027947	CTD	C0879262
C0085078	CTD	C0009074
C0018681	CTD	C0115471
C0015379	CTD	C0059792
C0008947	CTD	C0036983
C0030054	CTD	C0035320
C0031965	CTD	C0032463
C0014170	CTD	C0075210
C0012644	CTD	C0118168
C0032952	CTD	C0023787
C0056855	CTD	C0022656
C0027765	CTD	C0002199
C0025149	CTD	C0015133
C0011065	CTD	C0028167
C0428977	CTD	C0008209
C0025677	CTD	C0006384
C0018681	CTD	C0053778
C0027066	CTD	C0008163
C0752252	CTD	C0025384
C0026848	CTD	C0008294
C0038358	CTD	C0067066
C0020476	CTD	C0286651
C0020544	CTD	C0020268
C0014549	CTD	C0030480
C2609414	CTD	C0038149
C0027059	CTD	C0006949
C0042510	CTD	C0008838
C0242656	CTD	C0045811
C0013604	CTD	C0047215
C0007137	CTD	C0049065
C0035525	CTD	C0221773
C0009319	CTD	C0036581
C0024299	CTD	C0005052
C0015688	CTD	C0020557
C0013604	CTD	C0244977
C0032081	CTD	C2239176
C0020649	CTD	C0025599
C0007134	CTD	C0003211
C0019209	CTD	C0003308
C2239176	CTD	C0061345
C0005974	CTD	C0005117
C0030310	CTD	C0003811
C0024137	CTD	C1099414
C0014550	CTD	C0027358
C0007097	CTD	C0386485
C0016059	CTD	C0004380
C0752351	CTD	C0066407
C0030297	CTD	C0078257
C0042138	CTD	C0091291
C3714514	CTD	C0040864
C0039542	CTD	C0036983
C0000771	CTD	C0003695
C0040822	CTD	C0039955
C1262477	CTD	C0072165
C0004936	CTD	C0039955
C0035661	CTD	C0878544
C0013404	CTD	C0001617
C0038325	CTD	C0074554
C1262477	CTD	C0040864
C0065654	CTD	C0016057
C0023530	CTD	C0066142
C0042035	CTD	C0070549
C0014563	CTD	C0522224
C4277682	CTD	C2000799
C0021368	CTD	C0057445
C0011127	CTD	C0070477
C0018775	CTD	C0033511
C0009262	CTD	C0017178
C0024706	CTD	C0525045
C0115471	CTD	C0039726
C0024121	CTD	C0206121
C0038358	CTD	C0031469
C0020456	CTD	C0069679
C0010418	CTD	C0030576
C0004245	CTD	C0023660
C0020538	CTD	C0616274
C0007131	CTD	C3818721
C0006230	CTD	C0032231
C0015672	CTD	C1097856
C0032343	CTD	C0015063
C0027540	CTD	C0036751
C0025815	CTD	C0035854
C0027746	CTD	C1620001
C0007785	CTD	C0671372
C0151786	CTD	C0358787
C0016365	CTD	C0003123
C0018546	CTD	C1456784
C0236736	CTD	C0012572
C1136014	CTD	C0004698
C0023976	CTD	C0014027
C0003469	CTD	C0002600
C0043094	CTD	C0039286
C4277682	CTD	C0163065
C0000772	CTD	C0077278
C0042510	CTD	C0071074
C0043121	CTD	C0040372
C0018799	CTD	C0035608
C0008395	CTD	C0023186
C0016382	CTD	C0005301
C0007760	CTD	C0041738
C2609414	CTD	C0031379
C0752252	CTD	C0066621
C0010467	CTD	C0021655
C0002994	CTD	C0039329
C0039771	CTD	C0018790
C0023904	CTD	C0067374
C0036572	CTD	C0042670
C3887506	CTD	C0023929
C0020433	CTD	C3712911
C0006840	CTD	C0055711
C0004134	CTD	C0056593
C0012125	CTD	C0026837
C0018800	CTD	C0040334
C0032343	CTD	C0041942
C0167117	CTD	C0333641
C0033687	CTD	C0259656
C0039231	CTD	C0380290
C0039542	CTD	C0026848
C0019139	CTD	C0032788
C0055447	CTD	C0024535
C0005586	CTD	C0006462
C0007370	CTD	C0216442
C0334634	CTD	C1570187
C0057445	CTD	C0376538
C0242488	CTD	C0282774
C0011881	CTD	C0124804
C0004096	CTD	C1134651
C0073096	CTD	C0022548
C0007786	CTD	C0026818
C0001962	CTD	C0003119
C0040334	CTD	C0035309
C0428977	CTD	C0042670
C0024299	CTD	C0012203
C0027497	CTD	C0025819
C0022658	CTD	C0061851
C0006266	CTD	C0023546
C0236969	CTD	C2974592
C0006111	CTD	C0046018
C0037274	CTD	C0016792
C0015967	CTD	C2932852
C0035455	CTD	C0048323
C4277682	CTD	C0635942
C2937421	CTD	C0015011
C0013390	CTD	C0075210
C0428977	CTD	C3536867
C0025384	CTD	C0039070
C0029132	CTD	C0016360
C0026056	CTD	C0002624
C0007137	CTD	C0040845
C0027051	CTD	C0028040
C0014563	CTD	C0004604
C0023186	CTD	C0907936
C0012472	CTD	C0029412
C0004482	CTD	C0028768
C0015967	CTD	C0063517
C0025261	CTD	C0054433
C0042594	CTD	C0041014
C1956346	CTD	C0034414
C0027686	CTD	C0045340
C0149931	CTD	C0033229
C0029928	CTD	C0056481
C0376634	CTD	C1120586
C0030054	CTD	C0033687
C0056661	CTD	C0085602
C0007621	CTD	C1569816
C0031039	CTD	C0069299
C0020672	CTD	C0167117
C0043094	CTD	C0071649
C0004905	CTD	C0242699
C0052416	CTD	C0152013
C0027066	CTD	C0029309
C0036572	CTD	C0768502
C0024141	CTD	C0055447
C0002871	CTD	C0526513
C0022665	CTD	C0060239
C0023895	CTD	C0244167
C0002880	CTD	C0028902
C0039736	CTD	C0009363
C0040615	CTD	C0000771
C0020514	CTD	C0256089
C0246631	CTD	C0023186
C0009375	CTD	C1450796
C0242339	CTD	C0008377
C0003469	CTD	C0009011
C0018681	CTD	C0656901
C0027066	CTD	C0050940
C0027059	CTD	C0016360
C0026848	CTD	C0006491
C0273115	CTD	C0031591
C0042963	CTD	C0016343
C3178766	CTD	C1449407
C0006931	CTD	C0024894
C0017658	CTD	C0044865
C0023903	CTD	C0051235
C4277682	CTD	C0022026
C0162772	CTD	C0042900
C0011065	CTD	C0009131
C0015967	CTD	C0034441
C0021359	CTD	C0601594
C0026848	CTD	C0004494
C0948089	CTD	C0540623
C0020456	CTD	C0112691
C1956628	CTD	C0020456
C0019196	CTD	C3712108
C0022672	CTD	C0015083
C1262477	CTD	C0008809
C0036572	CTD	C3851397
C0031154	CTD	C0075870
C0040822	CTD	C0007559
C0043094	CTD	C0065864
C0242184	CTD	C0909977
C0020507	CTD	C0626387
C0021368	CTD	C1871155
C0717550	CTD	C0022876
C1262477	CTD	C0016712
C0001621	CTD	C0069394
C0027540	CTD	C0050379
C0017658	CTD	C0059390
C0011881	CTD	C0286819
C0023186	CTD	C0036751
C0025500	CTD	C0015627
C0019156	CTD	C0013089
C0001430	CTD	C0045826
C0018801	CTD	C3536856
C0021841	CTD	C0002699
C0020429	CTD	C3252416
C0008286	CTD	C0015732
C0043474	CTD	C0043352
C3887506	CTD	C0039623
C0027055	CTD	C0072973
C0017574	CTD	C0023660
C0003850	CTD	C0030858
C0025677	CTD	C1258215
C4277682	CTD	C0051484
C2239176	CTD	C0066293
C0020507	CTD	C0069729
C0014549	CTD	C0004259
C0001828	CTD	C0008184
C0004352	CTD	C0005562
C0008405	CTD	C0019158
C0018799	CTD	C0596577
C0006266	CTD	C0029254
C0023895	CTD	C0039637
C1458155	CTD	C0019219
C0027051	CTD	C0054433
C0014170	CTD	C0033306
C1449861	CTD	C3658774
C0027627	CTD	C0666177
C0009766	CTD	C0023545
C0022658	CTD	C0056036
C4042891	CTD	C0051694
C0022602	CTD	C0758115
C0027540	CTD	C0106497
C0034734	CTD	C0079594
C0021368	CTD	C0026088
C0343084	CTD	C0077972
C0004096	CTD	C0020282
C0020538	CTD	C0061938
C0340288	CTD	C3179399
C0026948	CTD	C0015137
C0008838	CTD	C0040264
C0001962	CTD	C1306571
C0020649	CTD	C0000617
C0042373	CTD	C0053116
C0020402	CTD	C0206762
C0027540	CTD	C0034338
C0011581	CTD	C0068168
C0011609	CTD	C0029983
C0005686	CTD	C1568490
C0010711	CTD	C0021295
C0027720	CTD	C0038636
C0005586	CTD	C0033254
C0017665	CTD	C0027368
C0600260	CTD	C0001871
C0162283	CTD	C0020261
C0023380	CTD	C0036233
C0041755	CTD	C0069805
C0001962	CTD	C0001883
C0027396	CTD	C0040264
C0011581	CTD	C2716833
C0018681	CTD	C0069751
C0017658	CTD	C0386393
C0023530	CTD	C0024547
C0032285	CTD	C0108938
C0041316	CTD	C0034239
